Sample in Buffer,Sample in Window,TRIGGER,hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState_1[3:0],hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState[10:5],hdmi_in_i/hdmi2rgb_0/U0/DI[26:0]
976,976,0,0,10,1000000
977,977,0,0,10,1000000
978,978,0,0,10,1000000
979,979,0,0,10,1000000
980,980,0,0,10,1000000
981,981,0,0,10,1000000
982,982,0,0,10,1000000
983,983,0,0,10,1000000
984,984,0,0,10,1000000
985,985,0,0,10,1000000
986,986,0,0,10,1000000
987,987,0,0,10,1000000
988,988,0,0,10,1000000
989,989,0,0,10,1000000
990,990,0,0,10,1000000
991,991,0,0,10,1000000
992,992,0,0,10,1000000
993,993,0,0,10,1000000
994,994,0,0,10,1000000
995,995,0,0,10,1000000
996,996,0,0,10,1000000
997,997,0,0,10,1000000
998,998,0,0,10,1000000
999,999,0,0,10,1000000
1000,1000,0,0,10,1000000
1001,1001,0,0,10,1000000
1002,1002,0,0,10,1000000
1003,1003,0,0,10,1000000
1004,1004,0,0,10,1000000
1005,1005,0,0,10,1000000
1006,1006,0,0,10,1000000
1007,1007,0,0,10,1000000
1008,1008,0,0,10,1000000
1009,1009,0,0,10,1000000
1010,1010,0,0,10,1000000
1011,1011,0,0,10,1000000
1012,1012,0,0,10,1000000
1013,1013,0,0,10,1000000
1014,1014,0,0,10,1000000
1015,1015,0,0,10,1000000
1016,1016,0,0,10,1000000
1017,1017,0,0,10,1000000
1018,1018,0,0,10,1000000
1019,1019,0,0,10,1000000
1020,1020,0,0,10,1000000
1021,1021,0,0,10,1000000
1022,1022,0,0,10,1000000
1023,1023,0,0,10,1000000
1024,1024,0,0,10,1000000
1025,1025,0,0,10,1000000
1026,1026,0,0,10,1000000
1027,1027,0,0,10,1000000
1028,1028,0,0,10,1000000
1029,1029,0,0,10,1000000
1030,1030,0,0,10,1000000
1031,1031,0,0,10,1000000
1032,1032,0,0,10,1000000
1033,1033,0,0,10,1000000
1034,1034,0,0,10,1000000
1035,1035,0,0,10,1000000
1036,1036,0,0,10,1000000
1037,1037,0,0,10,1000000
1038,1038,0,0,10,1000000
1039,1039,0,0,10,1000000
1040,1040,0,0,10,1000000
1041,1041,0,0,10,1000000
1042,1042,0,0,10,1000000
1043,1043,0,0,10,1000000
1044,1044,0,0,10,1000000
1045,1045,0,0,10,1000000
1046,1046,0,0,10,1000000
1047,1047,0,0,10,1000000
1048,1048,0,0,10,1000000
1049,1049,0,0,10,1000000
1050,1050,0,0,10,1000000
1051,1051,0,0,10,1000000
1052,1052,0,0,10,1000000
1053,1053,0,0,10,1000000
1054,1054,0,0,10,1000000
1055,1055,0,0,10,1000000
1056,1056,0,0,10,1000000
1057,1057,0,0,10,1000000
1058,1058,0,0,10,1000000
1059,1059,0,0,10,1000000
1060,1060,0,0,10,1000000
1061,1061,0,0,10,1000000
1062,1062,0,0,10,1000000
1063,1063,0,0,10,1000000
1064,1064,0,0,10,1000000
1065,1065,0,0,10,1000000
1066,1066,0,0,10,1000000
1067,1067,0,0,10,1000000
1068,1068,0,0,10,1000000
1069,1069,0,0,10,1000000
1070,1070,0,0,10,1000000
1071,1071,0,0,10,1000000
1072,1072,0,0,10,1000000
1073,1073,0,0,10,1000000
1074,1074,0,0,10,1000000
1075,1075,0,0,10,1000000
1076,1076,0,0,10,1000000
1077,1077,0,0,10,1000000
1078,1078,0,0,10,1000000
1079,1079,0,0,10,1000000
1080,1080,0,0,10,1000000
1081,1081,0,0,10,1000000
1082,1082,0,0,10,1000000
1083,1083,0,0,10,1000000
1084,1084,0,0,10,1000000
1085,1085,0,0,10,1000000
1086,1086,0,0,10,1000000
1087,1087,0,0,10,1000000
1088,1088,0,0,10,1000000
1089,1089,0,0,10,1000000
1090,1090,0,0,10,1000000
1091,1091,0,0,10,1000000
1092,1092,0,0,10,1000000
1093,1093,0,0,10,1000000
1094,1094,0,0,10,1000000
1095,1095,0,0,10,1000000
1096,1096,0,0,10,1000000
1097,1097,0,0,10,1000000
1098,1098,0,0,10,1000000
1099,1099,0,0,10,1000000
1100,1100,0,0,10,1000000
1101,1101,0,0,10,1000000
1102,1102,0,0,10,1000000
1103,1103,0,0,10,1000000
1104,1104,0,0,10,1000000
1105,1105,0,0,10,1000000
1106,1106,0,0,10,1000000
1107,1107,0,0,10,1000000
1108,1108,0,0,10,1000000
1109,1109,0,0,10,1000000
1110,1110,0,0,10,1000000
1111,1111,0,0,10,1000000
1112,1112,0,0,10,1000000
1113,1113,0,0,10,1000000
1114,1114,0,0,10,1000000
1115,1115,0,0,10,1000000
1116,1116,0,0,10,1000000
1117,1117,0,0,10,1000000
1118,1118,0,0,10,1000000
1119,1119,0,0,10,1000000
1120,1120,0,0,10,1000000
1121,1121,0,0,10,1000000
1122,1122,0,0,10,1000000
1123,1123,0,0,10,1000000
1124,1124,0,0,10,1000000
1125,1125,0,0,10,1000000
1126,1126,0,0,10,1000000
1127,1127,0,0,10,1000000
1128,1128,0,0,10,1000000
1129,1129,0,0,10,1000000
1130,1130,0,0,10,1000000
1131,1131,0,0,10,1000000
1132,1132,0,0,10,1000000
1133,1133,0,0,10,1000000
1134,1134,0,0,10,1000000
1135,1135,0,0,10,1000000
1136,1136,0,0,10,1000000
1137,1137,0,0,10,1000000
1138,1138,0,0,10,1000000
1139,1139,0,0,10,1000000
1140,1140,0,0,10,1000000
1141,1141,0,0,10,1000000
1142,1142,0,0,10,1000000
1143,1143,0,0,10,1000000
1144,1144,0,0,10,1000000
1145,1145,0,0,10,1000000
1146,1146,0,0,10,1000000
1147,1147,0,0,10,1000000
1148,1148,0,0,10,1000000
1149,1149,0,0,10,1000000
1150,1150,0,0,10,1000000
1151,1151,0,0,10,1000000
1152,1152,0,0,10,1000000
1153,1153,0,0,10,1000000
1154,1154,0,0,10,1000000
1155,1155,0,0,10,1000000
1156,1156,0,0,10,1000000
1157,1157,0,0,10,1000000
1158,1158,0,0,10,1000000
1159,1159,0,0,10,1000000
1160,1160,0,0,10,1000000
1161,1161,0,0,10,1000000
1162,1162,0,0,10,1000000
1163,1163,0,0,10,1000000
1164,1164,0,0,10,1000000
1165,1165,0,0,10,1000000
1166,1166,0,0,10,1000000
1167,1167,0,0,10,1000000
1168,1168,0,0,10,1000000
1169,1169,0,0,10,1000000
1170,1170,0,0,10,1000000
1171,1171,0,0,10,1000000
1172,1172,0,0,10,1000000
1173,1173,0,0,10,1000000
1174,1174,0,0,10,1000000
1175,1175,0,0,10,1000000
1176,1176,0,0,10,1000000
1177,1177,0,0,10,1000000
1178,1178,0,0,10,1000000
1179,1179,0,0,10,1000000
1180,1180,0,0,10,1000000
1181,1181,0,0,10,1000000
1182,1182,0,0,10,1000000
1183,1183,0,0,10,1000000
1184,1184,0,0,10,1000000
1185,1185,0,0,10,1000000
1186,1186,0,0,10,1000000
1187,1187,0,0,10,1000000
1188,1188,0,0,10,1000000
1189,1189,0,0,10,1000000
1190,1190,0,0,10,1000000
1191,1191,0,0,10,1000000
1192,1192,0,0,10,1000000
1193,1193,0,0,10,1000000
1194,1194,0,0,10,1000000
1195,1195,0,0,10,1000000
1196,1196,0,0,10,1000000
1197,1197,0,0,10,1000000
1198,1198,0,0,10,1000000
1199,1199,0,0,10,1000000
1200,1200,0,0,10,1000000
1201,1201,0,0,10,1000000
1202,1202,0,0,10,1000000
1203,1203,0,0,10,1000000
1204,1204,0,0,10,1000000
1205,1205,0,0,10,1000000
1206,1206,0,0,10,1000000
1207,1207,0,0,10,1000000
1208,1208,0,0,10,1000000
1209,1209,0,0,10,1000000
1210,1210,0,0,10,1000000
1211,1211,0,0,10,1000000
1212,1212,0,0,10,1000000
1213,1213,0,0,10,1000000
1214,1214,0,0,10,1000000
1215,1215,0,0,10,1000000
1216,1216,0,0,10,1000000
1217,1217,0,0,10,1000000
1218,1218,0,0,10,1000000
1219,1219,0,0,10,1000000
1220,1220,0,0,10,1000000
1221,1221,0,0,10,1000000
1222,1222,0,0,10,1000000
1223,1223,0,0,10,1000000
1224,1224,0,0,10,1000000
1225,1225,0,0,10,1000000
1226,1226,0,0,10,1000000
1227,1227,0,0,10,1000000
1228,1228,0,0,10,1000000
1229,1229,0,0,10,1000000
1230,1230,0,0,10,1000000
1231,1231,0,0,10,1000000
1232,1232,0,0,10,1000000
1233,1233,0,0,10,1000000
1234,1234,0,0,10,1000000
1235,1235,0,0,10,1000000
1236,1236,0,0,10,1000000
1237,1237,0,0,10,1000000
1238,1238,0,0,10,1000000
1239,1239,0,0,10,1000000
1240,1240,0,0,10,1000000
1241,1241,0,0,10,1000000
1242,1242,0,0,10,1000000
1243,1243,0,0,10,1000000
1244,1244,0,0,10,1000000
1245,1245,0,0,10,1000000
1246,1246,0,0,10,1000000
1247,1247,0,0,10,1000000
1248,1248,0,0,10,1000000
1249,1249,0,0,10,1000000
1250,1250,0,0,10,1000000
1251,1251,0,0,10,1000000
1252,1252,0,0,10,1000000
1253,1253,0,0,10,1000000
1254,1254,0,0,10,1000000
1255,1255,0,0,10,1000000
1256,1256,0,0,10,1000000
1257,1257,0,0,10,1000000
1258,1258,0,0,10,1000000
1259,1259,0,0,10,1000000
1260,1260,0,0,10,1000000
1261,1261,0,0,10,1000000
1262,1262,0,0,10,1000000
1263,1263,0,0,10,1000000
1264,1264,0,0,10,1000000
1265,1265,0,0,10,1000000
1266,1266,0,0,10,1000000
1267,1267,0,0,10,1000000
1268,1268,0,0,10,1000000
1269,1269,0,0,10,1000000
1270,1270,0,0,10,1000000
1271,1271,0,0,10,1000000
1272,1272,0,0,10,1000000
1273,1273,0,0,10,1000000
1274,1274,0,0,10,1000000
1275,1275,0,0,10,1000000
1276,1276,0,0,10,1000000
1277,1277,0,0,10,1000000
1278,1278,0,0,10,1000000
1279,1279,0,0,10,1000000
1280,1280,0,0,10,1000000
1281,1281,0,0,10,1000000
1282,1282,0,0,10,1000000
1283,1283,0,0,10,1000000
1284,1284,0,0,10,1000000
1285,1285,0,0,10,1000000
1286,1286,0,0,10,1000000
1287,1287,0,0,10,1000000
1288,1288,0,0,10,1000000
1289,1289,0,0,10,1000000
1290,1290,0,0,10,1000000
1291,1291,0,0,10,1000000
1292,1292,0,0,10,1000000
1293,1293,0,0,10,1000000
1294,1294,0,0,10,1000000
1295,1295,0,0,10,1000000
1296,1296,0,0,10,1000000
1297,1297,0,0,10,1000000
1298,1298,0,0,10,1000000
1299,1299,0,0,10,1000000
1300,1300,0,0,10,1000000
1301,1301,0,0,10,1000000
1302,1302,0,0,10,1000000
1303,1303,0,0,10,1000000
1304,1304,0,0,10,1000000
1305,1305,0,0,10,1000000
1306,1306,0,0,10,1000000
1307,1307,0,0,10,1000000
1308,1308,0,0,10,1000000
1309,1309,0,0,10,1000000
1310,1310,0,0,10,1000000
1311,1311,0,0,10,1000000
1312,1312,0,0,10,1000000
1313,1313,0,0,10,1000000
1314,1314,0,0,10,1000000
1315,1315,0,0,10,1000000
1316,1316,0,0,10,1000000
1317,1317,0,0,10,1000000
1318,1318,0,0,10,1000000
1319,1319,0,0,10,1000000
1320,1320,0,0,10,1000000
1321,1321,0,0,10,1000000
1322,1322,0,0,10,1000000
1323,1323,0,0,10,1000000
1324,1324,0,0,10,1000000
1325,1325,0,0,10,1000000
1326,1326,0,0,10,1000000
1327,1327,0,0,10,1000000
1328,1328,0,0,10,1000000
1329,1329,0,0,10,1000000
1330,1330,0,0,10,1000000
1331,1331,0,0,10,1000000
1332,1332,0,0,10,1000000
1333,1333,0,0,10,1000000
1334,1334,0,0,10,1000000
1335,1335,0,0,10,1000000
1336,1336,0,0,10,1000000
1337,1337,0,0,10,1000000
1338,1338,0,0,10,1000000
1339,1339,0,0,10,1000000
1340,1340,0,0,10,1000000
1341,1341,0,0,10,1000000
1342,1342,0,0,10,1000000
1343,1343,0,0,10,1000000
1344,1344,0,0,10,1000000
1345,1345,0,0,10,1000000
1346,1346,0,0,10,1000000
1347,1347,0,0,10,1000000
1348,1348,0,0,10,1000000
1349,1349,0,0,10,1000000
1350,1350,0,0,10,1000000
1351,1351,0,0,10,1000000
1352,1352,0,0,10,1000000
1353,1353,0,0,10,1000000
1354,1354,0,0,10,1000000
1355,1355,0,0,10,1000000
1356,1356,0,0,10,1000000
1357,1357,0,0,10,1000000
1358,1358,0,0,10,1000000
1359,1359,0,0,10,1000000
1360,1360,0,0,10,1000000
1361,1361,0,0,10,1000000
1362,1362,0,0,10,1000000
1363,1363,0,0,10,1000000
1364,1364,0,0,10,1000000
1365,1365,0,0,10,1000000
1366,1366,0,0,10,1000000
1367,1367,0,0,10,1000000
1368,1368,0,0,10,1000000
1369,1369,0,0,10,1000000
1370,1370,0,0,10,1000000
1371,1371,0,0,10,1000000
1372,1372,0,0,10,1000000
1373,1373,0,0,10,1000000
1374,1374,0,0,10,1000000
1375,1375,0,0,10,1000000
1376,1376,0,0,10,1000000
1377,1377,0,0,10,1000000
1378,1378,0,0,10,1000000
1379,1379,0,0,10,1000000
1380,1380,0,0,10,1000000
1381,1381,0,0,10,1000000
1382,1382,0,0,10,1000000
1383,1383,0,0,10,1000000
1384,1384,0,0,10,1000000
1385,1385,0,0,10,1000000
1386,1386,0,0,10,1000000
1387,1387,0,0,10,1000000
1388,1388,0,0,10,1000000
1389,1389,0,0,10,1000000
1390,1390,0,0,10,1000000
1391,1391,0,0,10,1000000
1392,1392,0,0,10,1000000
1393,1393,0,0,10,1000000
1394,1394,0,0,10,1000000
1395,1395,0,0,10,1000000
1396,1396,0,0,10,1000000
1397,1397,0,0,10,1000000
1398,1398,0,0,10,1000000
1399,1399,0,0,10,1000000
1400,1400,0,0,10,1000000
1401,1401,0,0,10,1000000
1402,1402,0,0,10,1000000
1403,1403,0,0,10,1000000
1404,1404,0,0,10,1000000
1405,1405,0,0,10,1000000
1406,1406,0,0,10,1000000
1407,1407,0,0,10,1000000
1408,1408,0,0,10,1000000
1409,1409,0,0,10,1000000
1410,1410,0,0,10,1000000
1411,1411,0,0,10,1000000
1412,1412,0,0,10,1000000
1413,1413,0,0,10,1000000
1414,1414,0,0,10,1000000
1415,1415,0,0,10,1000000
1416,1416,0,0,10,1000000
1417,1417,0,0,10,1000000
1418,1418,0,0,10,1000000
1419,1419,0,0,10,1000000
1420,1420,0,0,10,1000000
1421,1421,0,0,10,1000000
1422,1422,0,0,10,1000000
1423,1423,0,0,10,1000000
1424,1424,0,0,10,1000000
1425,1425,0,0,10,1000000
1426,1426,0,0,10,1000000
1427,1427,0,0,10,1000000
1428,1428,0,0,10,1000000
1429,1429,0,0,10,1000000
1430,1430,0,0,10,1000000
1431,1431,0,0,10,1000000
1432,1432,0,0,10,1000000
1433,1433,0,0,10,1000000
1434,1434,0,0,10,1000000
1435,1435,0,0,10,1000000
1436,1436,0,0,10,1000000
1437,1437,0,0,10,1000000
1438,1438,0,0,10,1000000
1439,1439,0,0,10,1000000
1440,1440,0,0,10,1000000
1441,1441,0,0,10,1000000
1442,1442,0,0,10,1000000
1443,1443,0,0,10,1000000
1444,1444,0,0,10,1000000
1445,1445,0,0,10,1000000
1446,1446,0,0,10,1000000
1447,1447,0,0,10,1000000
1448,1448,0,0,10,1000000
1449,1449,0,0,10,1000000
1450,1450,0,0,10,1000000
1451,1451,0,0,10,1000000
1452,1452,0,0,10,1000000
1453,1453,0,0,10,1000000
1454,1454,0,0,10,1000000
1455,1455,0,0,10,1000000
1456,1456,0,0,10,1000000
1457,1457,0,0,10,1000000
1458,1458,0,0,10,1000000
1459,1459,0,0,10,1000000
1460,1460,0,0,10,1000000
1461,1461,0,0,10,1000000
1462,1462,0,0,10,1000000
1463,1463,0,0,10,1000000
1464,1464,0,0,10,1000000
1465,1465,0,0,10,1000000
1466,1466,0,0,10,1000000
1467,1467,0,0,10,1000000
1468,1468,0,0,10,1000000
1469,1469,0,0,10,1000000
1470,1470,0,0,10,1000000
1471,1471,0,0,10,1000000
1472,1472,0,0,10,1000000
1473,1473,0,0,10,1000000
1474,1474,0,0,10,1000000
1475,1475,0,0,10,1000000
1476,1476,0,0,10,1000000
1477,1477,0,0,10,1000000
1478,1478,0,0,10,1000000
1479,1479,0,0,10,1000000
1480,1480,0,0,10,1000000
1481,1481,0,0,10,1000000
1482,1482,0,0,10,1000000
1483,1483,0,0,10,1000000
1484,1484,0,0,10,1000000
1485,1485,0,0,10,1000000
1486,1486,0,0,10,1000000
1487,1487,0,0,10,1000000
1488,1488,0,0,10,1000000
1489,1489,0,0,10,1000000
1490,1490,0,0,10,1000000
1491,1491,0,0,10,1000000
1492,1492,0,0,10,1000000
1493,1493,0,0,10,1000000
1494,1494,0,0,10,1000000
1495,1495,0,0,10,1000000
1496,1496,0,0,10,1000000
1497,1497,0,0,10,1000000
1498,1498,0,0,10,1000000
1499,1499,0,0,10,1000000
1500,1500,0,0,10,1000000
1501,1501,0,0,10,1000000
1502,1502,0,0,10,1000000
1503,1503,0,0,10,1000000
1504,1504,0,0,10,1000000
1505,1505,0,0,10,1000000
1506,1506,0,0,10,1000000
1507,1507,0,0,10,1000000
1508,1508,0,0,10,1000000
1509,1509,0,0,10,1000000
1510,1510,0,0,10,1000000
1511,1511,0,0,10,1000000
1512,1512,0,0,10,1000000
1513,1513,0,0,10,1000000
1514,1514,0,0,10,1000000
1515,1515,0,0,10,1000000
1516,1516,0,0,10,1000000
1517,1517,0,0,10,1000000
1518,1518,0,0,10,1000000
1519,1519,0,0,10,1000000
1520,1520,0,0,10,1000000
1521,1521,0,0,10,1000000
1522,1522,0,0,10,1000000
1523,1523,0,0,10,1000000
1524,1524,0,0,10,1000000
1525,1525,0,0,10,1000000
1526,1526,0,0,10,1000000
1527,1527,0,0,10,1000000
1528,1528,0,0,10,1000000
1529,1529,0,0,10,1000000
1530,1530,0,0,10,1000000
1531,1531,0,0,10,1000000
1532,1532,0,0,10,1000000
1533,1533,0,0,10,1000000
1534,1534,0,0,10,1000000
1535,1535,0,0,10,1000000
1536,1536,0,0,10,1000000
1537,1537,0,0,10,1000000
1538,1538,0,0,10,1000000
1539,1539,0,0,10,1000000
1540,1540,0,0,10,1000000
1541,1541,0,0,10,1000000
1542,1542,0,0,10,1000000
1543,1543,0,0,10,1000000
1544,1544,0,0,10,1000000
1545,1545,0,0,10,1000000
1546,1546,0,0,10,1000000
1547,1547,0,0,10,1000000
1548,1548,0,0,10,1000000
1549,1549,0,0,10,1000000
1550,1550,0,0,10,1000000
1551,1551,0,0,10,1000000
1552,1552,0,0,10,1000000
1553,1553,0,0,10,1000000
1554,1554,0,0,10,1000000
1555,1555,0,0,10,1000000
1556,1556,0,0,10,1000000
1557,1557,0,0,10,1000000
1558,1558,0,0,10,1000000
1559,1559,0,0,10,1000000
1560,1560,0,0,10,1000000
1561,1561,0,0,10,1000000
1562,1562,0,0,10,1000000
1563,1563,0,0,10,1000000
1564,1564,0,0,10,1000000
1565,1565,0,0,10,1000000
1566,1566,0,0,10,1000000
1567,1567,0,0,10,1000000
1568,1568,0,0,10,1000000
1569,1569,0,0,10,1000000
1570,1570,0,0,10,1000000
1571,1571,0,0,10,1000000
1572,1572,0,0,10,1000000
1573,1573,0,0,10,1000000
1574,1574,0,0,10,1000000
1575,1575,0,0,10,1000000
1576,1576,0,0,10,1000000
1577,1577,0,0,10,1000000
1578,1578,0,0,10,1000000
1579,1579,0,0,10,1000000
1580,1580,0,0,10,1000000
1581,1581,0,0,10,1000000
1582,1582,0,0,10,1000000
1583,1583,0,0,10,1000000
1584,1584,0,0,10,1000000
1585,1585,0,0,10,1000000
1586,1586,0,0,10,1000000
1587,1587,0,0,10,1000000
1588,1588,0,0,10,1000000
1589,1589,0,0,10,1000000
1590,1590,0,0,10,1000000
1591,1591,0,0,10,1000000
1592,1592,0,0,10,1000000
1593,1593,0,0,10,1000000
1594,1594,0,0,10,1000000
1595,1595,0,0,10,1000000
1596,1596,0,0,10,1000000
1597,1597,0,0,10,1000000
1598,1598,0,0,10,1000000
1599,1599,0,0,10,1000000
1600,1600,0,0,10,1000000
1601,1601,0,0,10,1000000
1602,1602,0,0,10,1000000
1603,1603,0,0,10,1000000
1604,1604,0,0,10,1000000
1605,1605,0,0,10,1000000
1606,1606,0,0,10,1000000
1607,1607,0,0,10,1000000
1608,1608,0,0,10,1000000
1609,1609,0,0,10,1000000
1610,1610,0,0,10,1000000
1611,1611,0,0,10,1000000
1612,1612,0,0,10,1000000
1613,1613,0,0,10,1000000
1614,1614,0,0,10,1000000
1615,1615,0,0,10,1000000
1616,1616,0,0,10,1000000
1617,1617,0,0,10,1000000
1618,1618,0,0,10,1000000
1619,1619,0,0,10,1000000
1620,1620,0,0,10,1000000
1621,1621,0,0,10,1000000
1622,1622,0,0,10,1000000
1623,1623,0,0,10,1000000
1624,1624,0,0,10,1000000
1625,1625,0,0,10,1000000
1626,1626,0,0,10,1000000
1627,1627,0,0,10,1000000
1628,1628,0,0,10,1000000
1629,1629,0,0,10,1000000
1630,1630,0,0,10,1000000
1631,1631,0,0,10,1000000
1632,1632,0,0,10,1000000
1633,1633,0,0,10,1000000
1634,1634,0,0,10,1000000
1635,1635,0,0,10,1000000
1636,1636,0,0,10,1000000
1637,1637,0,0,10,1000000
1638,1638,0,0,10,1000000
1639,1639,0,0,10,1000000
1640,1640,0,0,10,1000000
1641,1641,0,0,10,1000000
1642,1642,0,0,10,1000000
1643,1643,0,0,10,1000000
1644,1644,0,0,10,1000000
1645,1645,0,0,10,1000000
1646,1646,0,0,10,1000000
1647,1647,0,0,10,1000000
1648,1648,0,0,10,1000000
1649,1649,0,0,10,1000000
1650,1650,0,0,10,1000000
1651,1651,0,0,10,1000000
1652,1652,0,0,10,1000000
1653,1653,0,0,10,1000000
1654,1654,0,0,10,1000000
1655,1655,0,0,10,1000000
1656,1656,0,0,10,1000000
1657,1657,0,0,10,1000000
1658,1658,0,0,10,1000000
1659,1659,0,0,10,1000000
1660,1660,0,0,10,1000000
1661,1661,0,0,10,1000000
1662,1662,0,0,10,1000000
1663,1663,0,0,10,1000000
1664,1664,0,0,10,1000000
1665,1665,0,0,10,1000000
1666,1666,0,0,10,1000000
1667,1667,0,0,10,1000000
1668,1668,0,0,10,1000000
1669,1669,0,0,10,1000000
1670,1670,0,0,10,1000000
1671,1671,0,0,10,1000000
1672,1672,0,0,10,1000000
1673,1673,0,0,10,1000000
1674,1674,0,0,10,1000000
1675,1675,0,0,10,1000000
1676,1676,0,0,10,1000000
1677,1677,0,0,10,1000000
1678,1678,0,0,10,1000000
1679,1679,0,0,10,1000000
1680,1680,0,0,10,1000000
1681,1681,0,0,10,1000000
1682,1682,0,0,10,1000000
1683,1683,0,0,10,1000000
1684,1684,0,0,10,1000000
1685,1685,0,0,10,1000000
1686,1686,0,0,10,1000000
1687,1687,0,0,10,1000000
1688,1688,0,0,10,1000000
1689,1689,0,0,10,1000000
1690,1690,0,0,10,1000000
1691,1691,0,0,10,1000000
1692,1692,0,0,10,1000000
1693,1693,0,0,10,1000000
1694,1694,0,0,10,1000000
1695,1695,0,0,10,1000000
1696,1696,0,0,10,1000000
1697,1697,0,0,10,1000000
1698,1698,0,0,10,1000000
1699,1699,0,0,10,1000000
1700,1700,0,0,10,1000000
1701,1701,0,0,10,1000000
1702,1702,0,0,10,1000000
1703,1703,0,0,10,1000000
1704,1704,0,0,10,1000000
1705,1705,0,0,10,1000000
1706,1706,0,0,10,1000000
1707,1707,0,0,10,1000000
1708,1708,0,0,10,1000000
1709,1709,0,0,10,1000000
1710,1710,0,0,10,1000000
1711,1711,0,0,10,1000000
1712,1712,0,0,10,1000000
1713,1713,0,0,10,1000000
1714,1714,0,0,10,1000000
1715,1715,0,0,10,1000000
1716,1716,0,0,10,1000000
1717,1717,0,0,10,1000000
1718,1718,0,0,10,1000000
1719,1719,0,0,10,1000000
1720,1720,0,0,10,1000000
1721,1721,0,0,10,1000000
1722,1722,0,0,10,1000000
1723,1723,0,0,10,1000000
1724,1724,0,0,10,1000000
1725,1725,0,0,10,1000000
1726,1726,0,0,10,1000000
1727,1727,0,0,10,1000000
1728,1728,0,0,10,1000000
1729,1729,0,0,10,1000000
1730,1730,0,0,10,1000000
1731,1731,0,0,10,1000000
1732,1732,0,0,10,1000000
1733,1733,0,0,10,1000000
1734,1734,0,0,10,1000000
1735,1735,0,0,10,1000000
1736,1736,0,0,10,1000000
1737,1737,0,0,10,1000000
1738,1738,0,0,10,1000000
1739,1739,0,0,10,1000000
1740,1740,0,0,10,1000000
1741,1741,0,0,10,1000000
1742,1742,0,0,10,1000000
1743,1743,0,0,10,1000000
1744,1744,0,0,10,1000000
1745,1745,0,0,10,1000000
1746,1746,0,0,10,1000000
1747,1747,0,0,10,1000000
1748,1748,0,0,10,1000000
1749,1749,0,0,10,1000000
1750,1750,0,0,10,1000000
1751,1751,0,0,10,1000000
1752,1752,0,0,10,1000000
1753,1753,0,0,10,1000000
1754,1754,0,0,10,1000000
1755,1755,0,0,10,1000000
1756,1756,0,0,10,1000000
1757,1757,0,0,10,1000000
1758,1758,0,0,10,1000000
1759,1759,0,0,10,1000000
1760,1760,0,0,10,1000000
1761,1761,0,0,10,1000000
1762,1762,0,0,10,1000000
1763,1763,0,0,10,1000000
1764,1764,0,0,10,1000000
1765,1765,0,0,10,1000000
1766,1766,0,0,10,1000000
1767,1767,0,0,10,1000000
1768,1768,0,0,10,1000000
1769,1769,0,0,10,1000000
1770,1770,0,0,10,1000000
1771,1771,0,0,10,1000000
1772,1772,0,0,10,1000000
1773,1773,0,0,10,1000000
1774,1774,0,0,10,1000000
1775,1775,0,0,10,1000000
1776,1776,0,0,10,1000000
1777,1777,0,0,10,1000000
1778,1778,0,0,10,1000000
1779,1779,0,0,10,1000000
1780,1780,0,0,10,1000000
1781,1781,0,0,10,1000000
1782,1782,0,0,10,1000000
1783,1783,0,0,10,1000000
1784,1784,0,0,10,1000000
1785,1785,0,0,10,1000000
1786,1786,0,0,10,1000000
1787,1787,0,0,10,1000000
1788,1788,0,0,10,1000000
1789,1789,0,0,10,1000000
1790,1790,0,0,10,1000000
1791,1791,0,0,10,1000000
1792,1792,0,0,10,1000000
1793,1793,0,0,10,1000000
1794,1794,0,0,10,1000000
1795,1795,0,0,10,1000000
1796,1796,0,0,10,1000000
1797,1797,0,0,10,1000000
1798,1798,0,0,10,1000000
1799,1799,0,0,10,1000000
1800,1800,0,0,10,1000000
1801,1801,0,0,10,1000000
1802,1802,0,0,10,1000000
1803,1803,0,0,10,1000000
1804,1804,0,0,10,1000000
1805,1805,0,0,10,1000000
1806,1806,0,0,10,1000000
1807,1807,0,0,10,1000000
1808,1808,0,0,10,1000000
1809,1809,0,0,10,1000000
1810,1810,0,0,10,1000000
1811,1811,0,0,10,1000000
1812,1812,0,0,10,1000000
1813,1813,0,0,10,1000000
1814,1814,0,0,10,1000000
1815,1815,0,0,10,1000000
1816,1816,0,0,10,1000000
1817,1817,0,0,10,1000000
1818,1818,0,0,10,1000000
1819,1819,0,0,10,1000000
1820,1820,0,0,10,1000000
1821,1821,0,0,10,1000000
1822,1822,0,0,10,1000000
1823,1823,0,0,10,1000000
1824,1824,0,0,10,1000000
1825,1825,0,0,10,1000000
1826,1826,0,0,10,1000000
1827,1827,0,0,10,1000000
1828,1828,0,0,10,1000000
1829,1829,0,0,10,1000000
1830,1830,0,0,10,1000000
1831,1831,0,0,10,1000000
1832,1832,0,0,10,1000000
1833,1833,0,0,10,1000000
1834,1834,0,0,10,1000000
1835,1835,0,0,10,1000000
1836,1836,0,0,10,1000000
1837,1837,0,0,10,1000000
1838,1838,0,0,10,1000000
1839,1839,0,0,10,1000000
1840,1840,0,0,10,1000000
1841,1841,0,0,10,1000000
1842,1842,0,0,10,1000000
